Time,GSR
'0:1:34.8,0.9966
'0:1:34.9,0.9964
'0:1:35.0,0.9963
'0:1:35.1,0.9961
'0:1:35.2,0.9963
'0:1:35.3,0.9962
'0:1:35.4,0.9963
'0:1:35.5,0.9961
'0:1:35.6,0.9962
'0:1:35.7,0.996
'0:1:35.8,0.996
'0:1:35.9,0.996
'0:1:36.0,0.996
'0:1:36.1,0.9959
'0:1:36.2,0.9958
'0:1:36.3,0.9957
'0:1:36.4,0.9957
'0:1:36.5,0.9955
'0:1:36.6,0.9953
'0:1:36.7,0.9951
'0:1:36.8,0.9952
'0:1:36.9,0.9952
'0:1:37.0,0.9952
'0:1:37.1,0.9951
'0:1:37.2,0.9952
'0:1:37.3,0.9951
'0:1:37.4,0.9952
'0:1:37.5,0.9951
'0:1:37.6,0.9952
'0:1:37.7,0.9951
'0:1:37.8,0.995
'0:1:37.9,0.9949
'0:1:38.0,0.9948
'0:1:38.1,0.9947
'0:1:38.2,0.9943
'0:1:38.3,0.9942
'0:1:38.4,0.9945
'0:1:38.5,0.9944
'0:1:38.6,0.9947
'0:1:38.7,0.9945
'0:1:38.8,0.9946
'0:1:38.9,0.9944
'0:1:39.0,0.9946
'0:1:39.1,0.9944
'0:1:39.2,0.9946
'0:1:39.3,0.9943
'0:1:39.4,0.9944
'0:1:39.5,0.9943
'0:1:39.6,0.9944
'0:1:39.7,0.9943
'0:1:39.8,0.9942
'0:1:39.9,0.9941
'0:1:40.0,0.9941
'0:1:40.1,0.9941
'0:1:40.2,0.9941
'0:1:40.3,0.9942
