Time,GSR
'0:1:35.3,1.6704
'0:1:35.4,1.6699
'0:1:35.5,1.6695
'0:1:35.6,1.6699
'0:1:35.7,1.6688
'0:1:35.8,1.6681
'0:1:35.9,1.6689
'0:1:36.0,1.6708
'0:1:36.1,1.6712
'0:1:36.2,1.6704
'0:1:36.3,1.6704
'0:1:36.4,1.6704
'0:1:36.5,1.6704
'0:1:36.6,1.6711
'0:1:36.7,1.6721
'0:1:36.8,1.6741
'0:1:36.9,1.6752
'0:1:37.0,1.6759
'0:1:37.1,1.6765
'0:1:37.2,1.6767
'0:1:37.3,1.6770
'0:1:37.4,1.6774
'0:1:37.5,1.6779
'0:1:37.6,1.6783
'0:1:37.7,1.6790
'0:1:37.8,1.6794
'0:1:37.9,1.6802
'0:1:38.0,1.6806
'0:1:38.1,1.6809
'0:1:38.2,1.6813
'0:1:38.3,1.6816
'0:1:38.4,1.6820
'0:1:38.5,1.6821
'0:1:38.6,1.6821
'0:1:38.7,1.6823
'0:1:38.8,1.6823
'0:1:38.9,1.6821
'0:1:39.0,1.6819
'0:1:39.1,1.6817
'0:1:39.2,1.6816
'0:1:39.3,1.6819
'0:1:39.4,1.6839
'0:1:39.5,1.6838
